idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_f1_score	gpt_4o_f1_score	ollama_f1_score
5468	[[0.91330683]]	The Honda SP 125 is powered by a 124cc single-cylinder air-cooled petrol engine	ಹೋಂಡಾ ಎಸ್ಪಿ 125 ಬೈಕಿನಲ್ಲಿ 124 ಸಿಸಿ ಸಿಂಗಲ್ ಸಿಲಿಂಡರ್ ಏರ್-ಕೂಲ್ಡ್ ಪೆಟ್ರೋಲ್ ಎಂಜಿನ್ ಅಳವಡಿಸಲಾಗಿದೆ	0.91330683	True	True	ಹೋಂಡಾ SP 125 ಒಂದು 124cc ಏಕಗಣ ಹವಾ ಶಿತೋಷ್ಣ ಪೆಟ್ರೋಲ್ ಇಂಜಿನ್ ದ್ವಾರಾ ಪ್ರಮುಖಗೊಳಿಸಲಾಗಿದೆ.	ಹೋಂಡಾ SP 125 ಅನ್ನು 124cc ಒಂಟಿ-ಸಿಲಿಂಡರ್ ಏರ್-ಕೂಲ್‌ಡ್ ಪೆಟ್ರೋಲ್ ಎಂಜಿನ್‌ನಿಂದ ಚಾಲಿತ ಮಾಡಲಾಗಿದೆ.	ಹೋಂಡಾ ಎಸ್ಪಿ 125 ಒಂದು 124cc ಸಿಂಗಲ್ ಸಿಲಿಂಡರ್ ಏರ್ ಕೂಲ್ಡ್ ಪೆಟ್ರೋಲ್ ಎಂಜಿನ್ ಅನ್ನು ಹೊಂದಿದೆ.	0.7797	0.8305	0.8627
5561	[[0.9286766]]	Some 49 years have passed since we first arrived in this country, now called Namibia.	ಈಗ ನಮಿಾಬಿಯ ಎಂದು ಕರೆಯಲ್ಪಡುವ ಈ ದೇಶಕ್ಕೆ ನಾವು ಕಾಲಿಟ್ಟಾಗಿನಿಂದ ಸುಮಾರು 49 ವರ್ಷಗಳು ಸಂದಿವೆ.	0.9286766	True	True	ಈ ದೇಶದಲ್ಲಿ ಮೊದಲ ಬಾರಿಗೆ ಬಂದ ನಾವು ಈಗ ನಮೀಬಿಯಾ ಎಂದು ಕರೆಸಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ, ಸ್ವಲ್ಪ ಹೆಚ್ಚು ವರ್ಷಗಳು ಕಳೆದಿವೆ.	ನಾವು ಈ ದೇಶಕ್ಕೆ, ಈಗ ನಾಮಿಬಿಯಾ ಎಂದು ಕರೆಯಲ್ಪಡುವ, ಮೊದಲ ಬಾರಿಗೆ ಬಂದದ್ದು ಸುಮಾರು 49 ವರ್ಷಗಳು ಕಳೆದಿವೆ.	ನಾವು ಈ ದೇಶಕ್ಕೆ ಮೊದಲು ಬಂದಿದ್ದು ೪೯ ವರ್ಷಗಳಾಗಿವೆ, ಈಗ ನಾಮಿಬಿಯಾ ಎಂದು ಕರೆಯಲಾಗುತ್ತಿದೆ.	0.7775	0.8516	0.8155
5642	[[0.9222094]]	He also has jewellery, bullion and other valuables worth Rs 64.65 lakh.	ಅವರು 64.65 ಲ. ರೂ. ಮೌಲ್ಯದ ಚಿನ್ನಾಭರಣಗಳು ಮತ್ತು ಇತರ ಬೆಲೆಬಾಳುವ ವಸ್ತುಗಳನ್ನೂ ಹೊಂದಿದ್ದಾರೆ.	0.9222094	True	True	ಅವನಿಗೂ ಜ್ವೆಲ್ಲರಿ, ಬುಲಿಯನ್ ಮತ್ತು ಇತರ ಮೌಲ್ಯವಾದ ವಸ್ತುಗಳು ರೂ. ೬೪.೬೫ ಲಕ್ಷ ರೂಪಾಯಿಗಳ ವೀತದಲ್ಲಿದ್ದುವು.	ಅವನ ಬಳಿ ಆಭರಣ, ಬುಲ್ಲಿಯನ್ ಮತ್ತು ಇತರ ಬೆಲೆಬಾಳುವ ವಸ್ತುಗಳು ರೂ 64.65 ಲಕ್ಷ ಮೌಲ್ಯದವುಗಳೂ ಇವೆ.	ಅವನು ರೂ. ೬೪.೬೫ ಲಕ್ಷ ಮೌಲ್ಯದ ಆಭರಣ, ಬುಲಿಯನ್ ಮತ್ತು ಇತರ ಮೌಲ್ಯವಾದ ಸಾಮಾನುಗಳನ್ನು ಹೊಂದಿದ್ದಾನೆ.	0.7381	0.8298	0.8101
5808	[[0.902256]]	His other suggestions included giving autonomy to public sector companies and banks by bringing down government holding to 50 per cent and making them board-run just like Petronet LNG Ltd, the nation's biggest natural gas importer.	ಅವರ ಇತರ ಸಲಹೆಗಳಲ್ಲಿ ಸಾರ್ವಜನಿಕ ವಲಯದ ಕಂಪನಿಗಳು ಮತ್ತು ಬ್ಯಾಂಕುಗಳಿಗೆ ಸ್ವಾಯತ್ತತೆಯನ್ನು ನೀಡುವುದರ ಮೂಲಕ ಸರ್ಕಾರದ ಹಿಡಿತವನ್ನು ಶೇಕಡಾ 50 ಕ್ಕೆ ಇಳಿಸುವುದು ಮತ್ತು ದೇಶದ ಅತಿದೊಡ್ಡ ನೈಸರ್ಗಿಕ ಅನಿಲ ಆಮದುದಾರರಾದ ಪೆಟ್ರೋನೆಟ್ ಎಲ್ಎನ್‌ಜಿ ಲಿಮಿಟೆಡ್‌ನಂತೆಯೇ ಅವುಗಳನ್ನು ಮಂಡಳಿಯಿಂದ ನಡೆಸುವಂತೆ ಮಾಡುತ್ತದೆ.	0.902256	True	True	ಅವನ ಇತರ ಸೂಚನೆಗಳ ನಡುವೆ ಸರ್ಕಾರದ ಹೊಂದಾಣಿಕೆಯನ್ನು 50 ಶಾತಮಾನವರೆಗೆ ತಗೊಟ್ಟು ಜನಸ್ತಾನದ ಗತಿಶೀಲ ವಾಯು ಆಯ್ಕೆಗಾರನಾದ Petronet LNG Ltd ಇಂದ ಮಾಡಿಕೊಳ್ಳಲು ಭಾರತದ ಭಾರತದ ಮಹತ್ತಮ ನೈಸರ್ಗಿಕ ಗ್ಯಾಸ್ ನಮೂನಿಯಾದ ಸರಕೆಯಂಥವುಗಳನ್ನು ಬೋರ್ಡ್-ರನ್ ಮಾಡುವುದು ಸೇರಿದೆ.	ಅವನ ಇತರ ಸಲಹೆಗಳಲ್ಲಿ ಸಾರ್ವಜನಿಕ ವಲಯ ಕಂಪನಿಗಳು ಮತ್ತು ಬ್ಯಾಂಕುಗಳಿಗೆ 50 ಶೇಕಡಾವರೆಗೂ ಸರ್ಕಾರದ ಹಂಚಿಕೆಯನ್ನು ಕಡಿಮೆ ಮಾಡುವ ಮೂಲಕ ಸ್ವಾಯತ್ತತೆ ನೀಡುವುದು ಮತ್ತು ದೇಶದ ಅತ್ಯಂತ ದೊಡ್ಡ ನೈಸರ್ಗಿಕ ಅನಿಲ ಆಮದುದಾರರಾದ ಪೆಟ್ರೊನೆಟ್ ಎಲ್‌ಎನ್‌ಜಿ ಲಿಮಿಟೆಡ್‌ನಂತೆ ಅವುಗಳನ್ನು ಮಂಡಳಿಯಿಂದ ನಿರ್ವಹಣೆಯನ್ನು ಮಾಡುವುದನ್ನು ಸೇರಿಸಲಾಗಿದೆ.	ಅವನ ಇತರ ಸೂಚನೆಗಳು ಸಾರ್ವಜನಿಕ ವಲಯದ ಕಂಪನಿಗಳು ಮತ್ತು ಬ್ಯಾಂಕುಗಳಿಗೆ 50 ಪ್ರತಿಶತ ಸರ್ಕಾರಿ ಹಿಡಿತವನ್ನು ಕಡಿಮೆ ಮಾಡುವುದು ಮತ್ತು ಪೆಟ್ರೋನೆಟ್ ಎಲ್‌ಎನ್‌ಜಿ ಲಿಮಿಟೆಡ್‌ನಂತೆ ನಿರ್ದೇಶಕ ಮಂಡಳಿಯ ನಿಯಂತ್ರಣದಲ್ಲಿ ಇರುವಂತೆ ಮಾಡುವುದು.	0.7065	0.8847	0.8359
6240	[[0.91322154]]	Former state chief ministers Omar Abdullah and Mehbooba Mufti had been placed under house arrest.	ಕಣಿವೆ ರಾಜ್ಯದ ಇಬ್ಬರು ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಓಮರ್​ ಅಬ್ದುಲ್ಲಾ ಹಾಗೂ ಮೆಹಬೂಬಾ ಮುಫ್ತಿಯನ್ನು ಗೃಹ ಬಂಧನದಲ್ಲಿ ಇರಿಸಲಾಗಿದೆ.	0.91322154	True	True	ಹಳೆಯ ರಾಜ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾಗಿದ್ದ ಓಮಾರ್ ಅಬ್ದುಲ್ಲಾ ಮತ್ತು ಮಹ್ಬೂಬಾ ಮುಫ್ತಿಯನು ಹೌಸ್ ಅರೆಸ್ಟ್ ಮಾಡಲ್ಪಟ್ಟಿದ್ದಾರೆ.	ಮಾಜಿ ರಾಜ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಓಮರ್ ಅಬ್ದುಲ್ಲಾ ಮತ್ತು ಮೆಹಬೂಬಾ ಮುಫ್ತಿ ಅವರನ್ನು ಗೃಹ ಬಂಧನಕ್ಕೊಳಪಡಿಸಲಾಗಿತ್ತು.	ಹಿಂದಿನ ರಾಜ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಓಮರ್ ಅಬ್ದುಲ್ಲಾ ಮತ್ತು ಮೆಹಬೂಬಾ ಮುಫ್ತಿ ಅವರನ್ನು ಗೃಹ ಬಂಧನಕ್ಕೆ ಒಳಪಡಿಸಲಾಗಿತ್ತು.	0.8307	0.8920	0.8875
6258	[[0.9079893]]	India-Sweden annual bilateral trade stands at around USD 1billion.	ಭಾರತ- ಸ್ವೀಡನ್ ನ ವಾರ್ಷಿಕ ದ್ವಿಪಕ್ಷೀಯ ವಾಣಿಜ್ಯವು 1 ಶತಕೋಟಿ ಅಮೆರಿಕನ್ ಡಾಲರ್ ನಷ್ಟಿದೆ.	0.9079893	True	True	ಭಾರತ-ಸ್ವೀಡನ ವಾರ್ಷಿಕ ಭಿಲೇಟರಲ್ ವ್ಯಾಪಾರ ಸುತ್ತಮುತ್ತವಾಗಿ ಸುಮಾರು 1 ಬಿಲಿಯನ್ ಯುಎಸ್‌ಡಿಯಲ್ಲಿ ಇದೆ.	ಭಾರತ-ಸ್ವೀಡನ್ ವಾರ್ಷಿಕ ದ್ವಿಪಕ್ಷೀಯ ವ್ಯಾಪಾರವು ಸುಮಾರು 1 ಬಿಲಿಯನ್ ಅಮೇರಿಕನ್ ಡಾಲರ್ ಆಗಿದೆ.	ಭಾರತ-ಸ್ವೀಡನ್ ವಾರ್ಷಿಕ ದ್ವಿಪಕ್ಷೀಯ ವ್ಯಾಪಾರ ಸುಮಾರು ಯುಎಸ್‌ಡಿ 1 ಬಿಲಿಯನ್ ನಷ್ಟು ಇದೆ.	0.7813	0.9052	0.8596
6273	[[0.9117042]]	The following article will discuss three factors that affect the spiritual well - being of the entire family.	ಇಡೀ ಕುಟುಂಬದ ಆಧ್ಯಾತ್ಮಿಕ ಹಿತಕ್ಷೇಮದ ಮೇಲೆ ಪ್ರಭಾವಬೀರುವ ಮೂರು ಅಂಶಗಳನ್ನು ಮುಂದಿನ ಲೇಖನವು ಚರ್ಚಿಸಲಿದೆ.	0.9117042	True	True	ಮುಂದಿನ ಲೇಖನವು ಕುಟುಂಬದ ಆಧ್ಯಾತ್ಮಿಕ ಸುಖವನ್ನು ಪ್ರಭಾವಿತಗೊಳಿಸುವ ಮೂರು ಅಂಶಗಳನ್ನು ಚರ್ಚಿಸುತ್ತದೆ.	ಈ ಕೆಳಗಿನ ಲೇಖನದಲ್ಲಿ ಸಂಪೂರ್ಣ ಕುಟುಂಬದ ಆತ್ಮಿಕ ಕಲ್ಯಾಣವನ್ನು ಪ್ರಭಾವಿತಗೊಳಿಸುವ ಮೂರು ಅಂಶಗಳನ್ನು ಚರ್ಚಿಸಲಾಗುವುದು.	ಸಂಪೂರ್ಣ ಕುಟುಂಬದ ಆಧ್ಯಾತ್ಮಿಕ ಸಮಗ್ರತೆಯ ಮೇಲೆ ಪ್ರಭಾವ ಬೀರುವ ಮೂರು ಅಂಶಗಳ ಬಗ್ಗೆ ಈ ಲೇಖನ ಚರ್ಚಿಸಲಿದೆ.	0.8660	0.8326	0.9032
6276	[[0.90668344]]	Ministry of External Affairs Spokesperson Raveesh Kumar said a similar visit to Kashmir can be organised in the future including by EU envoys.	ಇಯು(ಯುರೋಪಿಯನ್ ಯೂನಿಯನ್) ರಾಯಭಾರಿಗಳು ಸೇರಿದಂತೆ ಭವಿಷ್ಯದಲ್ಲಿ ಕಾಶ್ಮೀರಕ್ಕೆ ಇದೇ ರೀತಿಯ.ಲ್ಲಿ ಅನೇಕ ರಾಷ್ಟ್ರಗಳ ನಿಯೋಗ ಭೇಟಿಯನ್ನು ನೀಡಬಹುದಾಗಿದೆ ಎಂದು ವಿದೇಶಾಂಗ ಸಚಿವಾಲಯದ ವಕ್ತಾರ ರವೀಶ್ ಕುಮಾರ್ ಹೇಳಿದರು.	0.90668344	True	True	ವಿದೇಶ ವ್ಯವಹಾರ ಸಚಿವಾಲಯದ ಪ್ರವಕ್ತನ ರವೀಶ್ ಕುಮಾರ್ ಹೇಳಿದರು, ಭವಿಷ್ಯದಲ್ಲಿ ಯುರೋಪಿಯನ್ ದೂತಾವಾಣಿಗಳ ಸಹಿತ ಕ್ಯಾಶ್ಮಿರಕ್ಕೆ ಸಮಾನ ಭೇಟಿ ನಡೆಯಬಹುದು.	ವಿದೇಶಾಂಗ ಸಚಿವಾಲಯದ ವಕ್ತಾರ ರವೀಶ್ ಕುಮಾರ್ ಅವರು ಭವಿಷ್ಯದಲ್ಲಿ ಯುರೋಪಿಯನ್ ಯೂನಿಯನ್ ರಾಯಭಾರಿಗಳು ಸೇರಿದಂತೆ ಕಾಶ್ಮೀರಕ್ಕೆ ಇದೇ ರೀತಿಯ ಭೇಟಿ ಏರ್ಪಡಿಸಬಹುದಾಗಿದೆ ಎಂದು ಹೇಳಿದರು.	ವಿದೇಶಾಂಗ ವ್ಯವಹಾರ ಸಚಿವಾಲಯದ ಮಾಧ್ಯಮ ಪ್ರತಿನಿಧಿ ರವೀಶ್ ಕುಮಾರ್ ಅವರು ಭವಿಷ್ಯದಲ್ಲಿ ಕಾಶ್ಮೀರಕ್ಕೆ ಇಂತಹ ಭೇಟಿಯನ್ನು ಏರ್ಪಡಿಸಬಹುದು ಎಂದು ಹೇಳಿದರು, ಇದರಲ್ಲಿ ಯುರೋಪಿಯನ್ ರಾಯಭಾರಿಗಳೂ ಸೇರಿದ್ದಾರೆ.	0.8000	0.8700	0.8159
6467	[[0.9238558]]	NCP chief Sharad Pawar spoke to Shiv Sena leader Uddhav Thackeray over the phone.	ಫೋನ್‍ಕಾಲ್ ಮೂಲಕ ಎನ್‍ಸಿಪಿ ಮುಖಂಡ ಶರದ್ ಪವಾರ್ ಜೊತೆ ಶಿವಸೇನ ನಾಯಕ ಉದ್ಧವ್ ಠಾಕ್ರೆ ಮಾತುಕತೆ ನಡೆಸಿದ್ದಾರೆ.	0.9238558	True	True	ಎನ್ಸಿಪಿ ಮುಖ್ಯ ಶರದ್ ಪವಾರ್ ಫೋನ್ ಮೂಲಕ ಶಿವ ಸೇನಾ ನಾಯಕ ಉದ್ಧವ್ ಥಾಕೆರೇ ಜತೆ ಮಾತನಾಡಿದರು.	ಎನ್‌ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್ ಪವಾರ್ ಅವರು ಶಿವಸೇನಾ ನಾಯಕ ಉದ್ಧವ್ ಠಾಕ್ರೆ ಅವರನ್ನು ದೂರವಾಣಿ ಮೂಲಕ ಮಾತನಾಡಿದರು.	ಎನ್‌ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್ ಪವಾರ್ ಉದ್ಧವ್ ಠಾಕ್ರೆ ಅವರಿಗೆ ಫೋನ್ ಮೂಲಕ ಮಾತನಾಡಿದರು.	0.8516	0.8503	0.8398
6489	[[0.917821]]	International TechneGroup Incorporated (ITI) provides Computer Aided Design and Product Lifecycle Management interoperability software services.	ಇಂಟರ್ನ್ಯಾಷನಲ್ ಟೆಕ್ನೆಗ್ರೂಪ್ ಇನ್ಕಾರ್ಪೊರೇಟೆಡ್ (ಐಟಿಐ) ಕಂಪ್ಯೂಟರ್ ಎಡೆಡೆಡ್ ಡಿಸೈನ್ ಮತ್ತು ಉತ್ಪನ್ನ ಲೈಫ್ಸೈಕಲ್ ಮ್ಯಾನೇಜ್ಮೆಂಟ್ ಇಂಟರ್ಆಪರೇಬಿಲಿಟಿ ಸಾಫ್ಟ್ವೇರ್ ಸೇವೆಗಳನ್ನು ಒದಗಿಸುತ್ತದೆ.	0.917821	True	True	ಅಂತರಾಷ್ಟ್ರೀಯ ಟೆಕ್ನ್‌ಗ್ರೂಪ್ ಇನ್ಕಾರ್ಪೊರೇಟೆಡ್ (ಐಟಿಐ) ಕಂಪ್ಯೂಟರ್ ಎಡಿಟ್ ಡಿಸೈನ್ ಮತ್ತು ಉತ್ಪನ್ನ ಜೀವನ ಚಕ್ರ ನಿಯಂತ್ರಣ ಅನುಸಂಧಾನ ಸಾಫ್ಟ್‌ವೇರ್ ಸೇವೆಗಳನ್ನು ಒದಗಿಸುತ್ತದೆ.	ಇಂಟರ್‌ನ್ಯಾಷನಲ್ ಟೆಕ್ನೆಗ್ರೂಪ್ ಇನ್ಕಾರ್ಪೊರೇಟೆಡ್ (ITI) ಕಂಪ್ಯೂಟರ್ ಸಹಾಯಿತ ವಿನ್ಯಾಸ ಮತ್ತು ಉತ್ಪನ್ನ ಜೀವನಚಕ್ರ ನಿರ್ವಹಣಾ ಪರಸ್ಪರ ಕಾರ್ಯಕ್ಷಮತೆಯ ಸಾಫ್ಟ್‌ವೇರ್ ಸೇವೆಗಳನ್ನು ಒದಗಿಸುತ್ತದೆ.	ಅಂತರರಾಷ್ಟ್ರೀಯ ಟೆಕ್ನೆಗ್ರೂಪ್ ಇಂಕಾರ್ಪೊರೇಟೆಡ್ (ಐಟಿಐ) ಕಂಪ್ಯೂಟರ್ ಸಹಾಯಿತ ವಿನ್ಯಾಸ ಮತ್ತು ಉತ್ಪನ್ನ ಜೀವನ ಚಕ್ರ ನಿರ್ವಹಣೆ ಇಂಟರ್ಆಪರೇಬಿಲಿಟಿ ಸಾಫ್ಟ್ವೇರ್ ಸೇವೆಗಳನ್ನು ಒದಗಿಸುತ್ತದೆ.	0.8723	0.8424	0.8722
6656	[[0.9149198]]	Uttar Pradesh Chief Minister Akhilesh Yadav has ordered an investigation into the incident.	ಉತ್ತರ ಪ್ರದೇಶ ಮುಖ್ಯಮಂತ್ರಿ ಅಖಿಲೇಶ್ ಯಾದವ್ ಘಟನೆಯ ಬಗ್ಗೆ ನ್ಯಾಯಾಂಗ ತನಿಖೆಗೆ ಆದೇಶಿಸಿದ್ದಾರೆ.	0.9149198	True	True	ಉತ್ತರ ಪ್ರದೇಶ ಮುಖ್ಯ ಮಂತ್ರಿ ಅಖಿಲೇಶ್ ಯಾದವ್ ಈ ಘಟನೆಯನ್ನು ತನಿಖೆ ಮಾಡಲು ಆದೇಶ ನೀಡಿದ್ದಾರೆ.	ಉತ್ತರ ಪ್ರದೇಶ ಮುಖ್ಯಮಂತ್ರಿ ಅಖಿಲೇಶ್ ಯಾದವ್ ಈ ಘಟನೆಯನ್ನು ತನಿಖೆ ನಡೆಸಲು ಆದೇಶಿಸಿದ್ದಾರೆ.	ಉತ್ತರ ಪ್ರದೇಶ ಮುಖ್ಯಮಂತ್ರಿ ಅಖಿಲೇಶ್ ಯಾದವ್ ಈ ಘಟನೆಯ ತನಿಖೆಗೆ ಆದೇಶ ನೀಡಿದ್ದಾರೆ.	0.9135	0.9244	0.9319
6676	[[0.93221915]]	Later, the State Government filed an appeal in the Supreme Court against the judgment.	ನಂತರ ರಾಜ್ಯ ಸರ್ಕಾರ ಈ ತೀರ್ಪಿನ ವಿರುದ್ಧ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ಗೆ ಮೇಲ್ಮನವಿ ಅರ್ಜಿ ಸಲ್ಲಿಸಿತ್ತು.	0.93221915	True	True	ನಂತರ, ರಾಜ್ಯ ಸರ್ಕಾರ ತೀರ್ಪಿನ ವಿರುದ್ಧ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ನಲ್ಲಿ ಅಪ್ಪಿಲ್ ನೀಡಿತು.	ನಂತರ, ರಾಜ್ಯ ಸರ್ಕಾರವು ತೀರ್ಪಿನ ವಿರುದ್ಧ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ನಲ್ಲಿ ಮೇಲ್ಮನವಿ ಸಲ್ಲಿಸಿತು.	ನಂತರ, ರಾಜ್ಯ ಸರ್ಕಾರವು ತೀರ್ಪಿನ ವಿರುದ್ಧ ಸುಪ್ರೀಂ ಕೋರ್ಟಿನಲ್ಲಿ ಅಪೀಲ್ ಹಾಕಿತು.	0.8746	0.9190	0.8694
6945	[[0.91502464]]	Musgrave Park Hospital in south Belfast specialises in orthopaedics, rheumatology, sports medicine and rehabilitation.	ದಕ್ಷಿಣ ಬೆಲ್‌ಫಾಸ್ಟ್‌ನ ಮಸ್ಗ್ರೇವ್ ಪಾರ್ಕ್ ಹಾಸ್ಪಿಟಲ್ ಮೂಳೆಚಿಕಿತ್ಸೆ, ಸಂಧಿವಾತ ರೋಗ, ಕ್ರೀಡೆಯ ಔಷಧ ಮತ್ತು ಪುನಶ್ಚೈತನ್ಯಗೊಳಿಸುವಿಕೆಯಲ್ಲಿ ತಜ್ಞವಾದ ಆಸ್ಪತ್ರೆಯಾಗಿದೆ.	0.91502464	True	True	ಮಸ್ಗ್ರೇವ್ ಪಾರ್ಕ್ ಆಸ್ಪತ್ರೆ ದಕ್ಷಿಣ ಬೆಲ್ಫಾಸ್ಟ್‌ನಲ್ಲಿ ಆರ್ತೋಪೆಡಿಕ್ಸ್, ರ್ಹೇಯುಮಟಾಲಾಜಿ, ಕ್ರೀಡಾ ಚಿಕಿತ್ಸೆ ಮತ್ತು ಸರಳೀಕರಣದ ವಿಶೇಷತೆಯನ್ನು ಹೊಂದಿದೆ.	ಬೆಲ್ಫಾಸ್ಟ್‌ನ ದಕ್ಷಿಣ ಭಾಗದಲ್ಲಿರುವ ಮಸ್‌ಗ್ರೇವ್ ಪಾರ್ಕ್ ಆಸ್ಪತ್ರೆ ಅಸ್ಥಿಶಸ್ತ್ರಚಿಕಿತ್ಸೆ, ಸಂಧಿವಾತಶಾಸ್ತ್ರ, ಕ್ರೀಡಾ ವೈದ್ಯಕೀಯ ಮತ್ತು ಪುನರ್ವಸತಿ ವಿಭಾಗಗಳಲ್ಲಿ ಪರಿಣತಿ ಹೊಂದಿದೆ.	ಸೌತ್ ಬೆಲ್ಫಾಸ್ಟ್‌ನಲ್ಲಿರುವ ಮಸ್ಗ್ರೇವ್ ಪಾರ್ಕ್ ಆಸ್ಪತ್ರೆ ಅಸ್ಥಿರೋಗ ಶಾಸ್ತ್ರ, ರೂಮಟಾಲಜಿ, ಕ್ರೀಡಾ ಔಷಧ ಹಾಗೂ ಪುನರ್ವಸತಿಯಲ್ಲಿ ವಿಶೇಷಜ್ಞತೆ ಹೊಂದಿದೆ.	0.8052	0.8324	0.8171
6949	[[0.91487837]]	The compulsory retirement of the officials was ordered under Rule 56 (j) of the General Financial Rules of Central Government Services.	ಅಧಿಕಾರಿಗಳ ಕಡ್ಡಾಯ ನಿವೃತ್ತಿಯನ್ನು ಕೇಂದ್ರ ಸರ್ಕಾರಿ ಸೇವೆಗಳ ಸಾಮಾನ್ಯ ಹಣಕಾಸು ನಿಯಮಗಳ ನಿಯಮ 56 (ಜೆ) ಅಡಿಯಲ್ಲಿ ಆದೇಶಿಸಲಾಗಿದೆ.	0.91487837	True	True	ಕೇಂದ್ರ ಸರ್ಕಾರದ ಸಾಮಾನ್ಯ ಆರ್ಥಿಕ ನಿಯಮಗಳ ನಿಯಮ 56 (j) ಅಡಿಯಲ್ಲಿ ಅಧಿಕಾರಿಗಳ ಕಾಯಮಿ ನಿಯೇಮನ ನೀಡಲಾಯಿತು.	ಕೇಂದ್ರ ಸರ್ಕಾರಿ ಸೇವೆಗಳ ಸಾಮಾನ್ಯ ಹಣಕಾಸು ನಿಯಮಗಳ 56 (ಜೆ) ನಿಯಮದಂತೆ ಅಧಿಕಾರಿಗಳ ಕಡ್ಡಾಯ ನಿವೃತ್ತಿ ಆದೇಶಿಸಲಾಗಿದೆ.	ಕೇಂದ್ರ ಸರ್ಕಾರಿ ಸೇವೆಗಳ ಸಾಮಾನ್ಯ ಹಣಕಾಸು ನಿಯಮಗಳ ನಿಬಂಧನೆ 56 (ಜೆ) ರ ಅಡಿಯಲ್ಲಿ ಅಧಿಕಾರಿಗಳ ಕಡ್ಡಾಯ ನಿವೃತ್ತಿಯನ್ನು ಆದೇಶಿಸಲಾಯಿತು.	0.8434	0.9330	0.9287
7108	[[0.9051988]]	After this, weapons are carried in a golden palanquin to the Bhuvaneshwari temple for worship.	ಇದರ ನಂತರ ಶಸ್ತ್ರಾಸ್ತ್ರಗಳನ್ನು ಚಿನ್ನದ ಪಲ್ಲಕ್ಕಿಯಲ್ಲಿ ಭುವನೇಶ್ವರಿ ದೇವಸ್ಥಾನಕ್ಕೆ ಪೂಜೆಗೆ ಕೊಂಡೊಯ್ಯಲಾಗುತ್ತದೆ.	0.9051988	True	True	ಈ ನಂತರ, ಬಲವಸ್ತುಗಳನ್ನು ಭುವನೇಶ್ವರಿ ದೇವಸ್ಥಾನಕ್ಕೆ ಪೂಜೆಗಾಗಿ ಚಂದ್ರಾಬಿಮ್ಬದಲ್ಲಿ ತಂದುಹಾಕಲಾಗುತ್ತದೆ.	ಇದಾದ ನಂತರ, ಶಸ್ತ್ರಾಸ್ತ್ರಗಳನ್ನು ಬಂಗಾರದ ಪಲ್ಲಕ್ಕಿಯಲ್ಲಿ ಭುವನೇಶ್ವರಿ ದೇವಾಲಯಕ್ಕೆ ಪೂಜೆಗೆ ಕರೆದೊಯ್ಯಲಾಗುತ್ತದೆ.	ಈ ನಂತರ ಚಿನ್ನದ ಪಾಲಕ್ಕಿಯಲ್ಲಿ ಆಯುಧಗಳನ್ನು ಭುವನೇಶ್ವರಿ ದೇವಾಲಯಕ್ಕೆ ಪೂಜೆಗಾಗಿ ಕೊಂಡೊಯ್ಯಲಾಗುತ್ತದೆ.	0.8423	0.9053	0.8970
7211	[[0.9267609]]	In Mumbai 1992-93 violence over one thousand people died.	1992-93ರಲ್ಲಿ ಮುಂಬೈಯಲ್ಲಿ ನಡೆದ ಹಿಂಸೆಯಲ್ಲಿ ಸುಮಾರು ಒಂದು ಸಾವಿರ ಮಂದಿಯನ್ನು ಹತ್ಯೆಗೈಯಲಾಯಿತು.	0.9267609	True	True	ಮುಂಬಯಿ 1992-93ರಲ್ಲಿ ಹಿಂಸೆಯಲ್ಲಿ ಒಂದು ಸಹಸ್ರದಲ್ಲಿ ಹೆಚ್ಚು ಜನರು ಸಾಯಿದರು.	ಮುಂಬೈಯಲ್ಲಿ 1992-93 ರ ಹಿಂಸಾಚಾರದಲ್ಲಿ ಸಾವಿರಕ್ಕೂ ಹೆಚ್ಚು ಜನರು ಸಾವನ್ನಪ್ಪಿದರು.	ಮುಂಬೈನಲ್ಲಿ 1992-93ರಲ್ಲಿ ಒಂದು ಸಾವಿರಕ್ಕೂ ಹೆಚ್ಚು ಜನರು ಸಾವನ್ನಪ್ಪಿದರು.	0.8209	0.8270	0.8146
