idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_f1_score	gpt_4o_f1_score	ollama_f1_score
2858	[[0.9367087]]	Ministry of Youth Affairs and Sports Neelam Kapur Takes over as Director General, Sports Authority of India Ms. Neelam Kapur has taken over as Director General, Sports Authority of India today.	ଯୁବ ବ୍ୟାପାର ଓ କ୍ରୀଡା ମନ୍ତ୍ରଣାଳୟ ଭାରତୀୟ କ୍ରୀଡ଼ା ପ୍ରାଧିକରଣର ମହାନିର୍ଦ୍ଦେଶକ ଭାବେ ଦାୟିତ୍ୱ ଗ୍ରହଣ କଲେ ନୀଲମ କାପୁର ଶ୍ରୀମତି ନୀଲମ କାପୁର ଆଜି ଭାରତୀୟ କ୍ରୀଡ଼ା ପ୍ରାଧିକରଣର ମହାନିର୍ଦ୍ଦେଶକ ଭାବେ ଦାୟିତ୍ୱ ଗ୍ରହଣ କରିଛନ୍ତି ।	0.9367087	True	True	ଯୁବ କ୍ରୀଡା ଓ ଖେଳ ମନ୍ତ୍ରୀ ନୀଲମ କପୁର କୁଣ ନୀତିଶାୟକ, ସ୍ପୋର୍ଟ୍ସ ଅଥୋରିଟି ଅଫ ଇଣ୍ଡିଆର ନେତା ହେଲେ। ମିସ୍ ନୀଲମ କପୁର ଆଜି ଦେଖାଇଥିଲେ।	ଯୁବ କାର୍ଯ୍ୟମନ୍ତ୍ରଣାଳୟ ଏବଂ କ୍ରୀଡା ମନ୍ତ୍ରଣାଳୟର ନୀଳମ କପୁର ଏବେ ଭାରତୀୟ କ୍ରୀଡା ପ୍ରାଧିକରଣର ମହାନିର୍ଦ୍ଦେଶକ ଭାବେ ଦାୟିତ୍ୱ ଗ୍ରହଣ କରିଛନ୍ତି | ମହାନିର୍ଦ୍ଦେଶକ ଭାବେ ନୀଳମ କପୁର ଆଜି ଭାରତୀୟ କ୍ରୀଡା ପ୍ରାଧିକରଣର ଦାୟିତ୍ୱ ଗ୍ରହଣ କରିଛନ୍ତି |	ଯୁବ କାର୍ଯ୍ୟ ଓ କ୍ରୀଡା ମନ୍ତ୍ରଣାଳୟ, ନୀଲମ୍ କପୁର ଭାରତୀୟ କ୍ରୀଡା ପ୍ରାଧିକରଣର ମହାନିର୍ଦ୍ଦେଶକ ଭାବେ କାର୍ଯ୍ୟଭାର ଗ୍ରହଣ କରିଛନ୍ତି ।	0.9034	0.9401	0.9333
2861	[[0.93825996]]	The Kerala government is planning to run special trains after taking account of the other state labourers from each state.	ପ୍ରତ୍ୟେକ ରାଜ୍ୟରୁ ଅନ୍ୟ ରାଜ୍ୟ ଶ୍ରମିକଙ୍କ ହିସାବ ନେବା ପରେ କେରଳ ସରକାର ସ୍ୱତନ୍ତ୍ର ଟ୍ରେନ୍ ଚଳାଇବାକୁ ଯୋଜନା କରୁଛନ୍ତି।	0.93825996	True	True	କେରଳା ସରକାର ପ୍ରତ୍ୟେକ ରାଜ୍ୟ ରୁଟେ ଅନ୍ୟ ରାଜ୍ୟର ଶ୍ରମିକଙ୍କୁ ଧ୍ୟାନ ରଖିନି ପରିଚାଳନା କରିବାରେ ବିଚାର କରୁଛି।	କେରଳ ସରକାର ପ୍ରତ୍ୟେକ ରାଜ୍ୟର ଅନ୍ୟ ରାଜ୍ୟର ଶ୍ରମିକମାନଙ୍କୁ ଧ୍ୟାନରେ ରଖି ବିଶେଷ ଟ୍ରେନ୍ ଚାଳନା କରିବାକୁ ପରିକଳ୍ପନା କରୁଛି।	କେରଳ ସରକାର ପ୍ରତ୍ୟେକ ରାଜ୍ୟରୁ ଅନ୍ୟ ରାଜ୍ୟର ଶ୍ରମିକଙ୍କୁ ଗଣନା କରି ବିଶେଷ ଟ୍ରେନ୍ ଚଳାଇବାକୁ ଯୋଜନା କରୁଛି ।	0.9988	1.0000	0.9988
2925	[[0.9212234]]	Police said the reason for murder will be known after investigation.	ତଦନ୍ତ ପରେ ହତ୍ୟାକାଣ୍ଡର ପ୍ରକୃତ କାରଣ ଜଣାପଡ଼ିବ ବୋଲି ପୁଲିସ କହିଛି।	0.9212234	True	True	ପୋଲିସ କହିଲା ହତ୍ୟାର କାରଣ ତନିକୁ ପରିଶେଷରେ ଜାଣିବାକୁ ପ୍ରଯତ୍ন କରାଯାଇଛି।	ପୋଲିସ କହିଲେ ଯେ ତଦନ୍ତ ପରେ ହତ୍ୟାର କାରଣ ଜଣାପଡିବ।	ପୁଲିସ୍ କହିଲେ ହତ୍ୟାର କାରଣ ଅନୁସନ୍ଧାନ ପରେ ଜଣାପଡିବ ।	1.0000	0.9956	0.9840
3009	[[0.90771884]]	We are committed to increasing the share of non-fossil fuel based capacity in the electricity mix above 40 per cent by 2030.	2030 ସୁଦ୍ଧା ବିଦ୍ୟୁତ ସମଷ୍ଟିରେ ଅଣଜୀବାଷ୍ମ ଇନ୍ଧନର ଭାଗ 40 ପ୍ରତିଶତରୁ ଉର୍ଦ୍ଧ୍ଵକୁ ବୃଦ୍ଧି କରିବା ଲାଗି ଆମେ ପ୍ରତିବଦ୍ଧ ।	0.90771884	True	True	ଆମେ 2030 ପର୍ଯ୍ୟନ୍ତ ବିଦ୍ୟୁତ ମିଶ୍ରଣରେ ଗୈର-କଲେଷର ଇଞ୍ଚୁ ବୃଦ୍ଧି କରିବା ପାଇଁ 40 ପ୍ରତିଶତର ଉପରେ ଆଧାରିତ କ୍ଷମତାର ସେମିକ୍ସ ବୃଦ୍ଧି କରିବାରେ ବ୍ୟବহୃତ।	ଆମେ 2030 ସୁଦ୍ଧା ବିଦ୍ୟୁତ ମିଶ୍ରଣରେ ଜୀବାଶ୍ମ ଇନ୍ଦାନ ଭିତ୍ତିକ ସମ୍ନ୍ଧିତ କ୍ଷମତାର ହିସ୍ସା 40 ଶତଂଶରୁ ଅଧିକ କରିବାକୁ ପ୍ରତିବଦ୍ଧ।	ଆମେ ୨୦୩୦ ରେ ୪୦ ପ୍ରତିଶତରୁ ଅଧିକ ବିଦ୍ୟୁତ୍ ମିଶ୍ରଣରେ ଅନ୍-ଫସିଲ୍ ଜ୍ୱାଲାନି ଆଧାରିତ କ୍ଷମତାର ଅଂଶ ବୃଦ୍ଧି କରିବାକୁ ପ୍ରତିବଦ୍ଧ ଅଛୁ।	0.9494	0.9641	0.9052
3033	[[0.9200312]]	Later, he was shifted to the MKCG Medical College Hospital in Brahmapur.	ପରେ ତାଙ୍କୁ ବ୍ରହ୍ମପୁର ଏମକେସିଜି ମେଡ଼ିକାଲ କଲେଜ ହସପିଟାଲକୁ ସ୍ଥାନାନ୍ତରିତ କରାଯାଇଛି ।	0.9200312	True	True	ପରେ, ତାଙ୍କୁ ବ୍ରହ୍ମପୁରରେ ଏମକେସିଜି ମେଡିକାଲ କଲେଜ ହସ୍ପିଟାଲରେ ଲେଟ୍‌ କରାଯାଇଥିଲେ।	ପରେ, ତାଙ୍କୁ ବ୍ରହ୍ମପୁରର MKCG ମେଡିକାଲ୍ କଲେଜ୍ ହସ୍ପିଟାଲ୍କୁ ସ୍ଥାନାନ୍ତର କରାଯାଇଲା।	ପରେ, ତାଙ୍କୁ ବ୍ରହ୍ମପୁରର ଏମ୍.କେ.ସି.ଜି. ମେଡିକାଲ୍ କଲେଜ୍ ହସ୍ପିଟାଲକୁ ସ୍ଥାନାନ୍ତରିତ କରାଯାଇଥିଲା।	0.9512	0.8683	0.8783
3035	[[0.9031364]]	The incident came to light after a video went viral on social media.	ଭିଡିଓଟି ଏବେ ସୋସିଆଲ ମିଡିଆରେ ଭାଇରାଲ ହେବା ପରେ ଘଟଣାଟି ସାମ୍ନାକୁ ଆସିଛି।	0.9031364	True	True	ଭାଇରାଲ ହୋଇଥିବା ଏକ ଭିଡିଓ ପାଇଁ ସୋସିଆଲ ମିଡିଆରେ ଭିଡ଼ିଓ ଭାଇରାଲ ହୋଇଥିଲା ପରିଘଟନକୁ ଜ୍ଞାତା ହୋଇଛି।	ଏହି ଘଟଣାଟି ସାମାଜିକ ମାଧ୍ୟମରେ ଏକ ଭିଡିଓ ଭାଇରାଲ୍ ହେବା ପରେ ପ୍ରକାଶରେ ଆସିଲା।	ସାମାଜିକ ମିଡିଆରେ ଏକ ଭିଡିଓ ଭାଇରାଲ୍ ହେବା ପରେ ଏହି ଘଟଣା ପ୍ରକାଶିତ ହେଲା।	0.9880	0.9977	0.9977
3037	[[0.9268807]]	The incident has caused a tension in the village.	ଏହି ଘଟଣାକୁ ନେଇ ଉକ୍ତ ଗାଁରେ ଉତ୍ତେଜନା ପରିସ୍ଥିତି ସୃଷ୍ଟି ହୋଇଛି।	0.9268807	True	True	ଘଟନା ଗାଁରେ ଗ୍ରାମରେ ତଣା ଉତ୍ପନ୍ନ କରିଛି।	ଘଟଣାଟି ଗାଁରେ ଏକ ତଣାବ ସୃଷ୍ଟି କରିଛି।	ଗାଁରେ ଏହି ଘଟଣା ଯୋଗୁଁ ଟାନ୍‍ସନ୍ ସୃଷ୍ଟି ହୋଇଛି।	0.9614	0.9614	0.9840
3051	[[0.91532826]]	Police started investigation into the incident after registering a case.	ଏତଲା ପାଇବା ପରେ ପୁଲିସ ଏକ ମାମଲା ରୁଜୁ କରି ଘଟଣାର ତଦନ୍ତ ଆରମ୍ଭ କରିଛି।	0.91532826	True	True	ମାମଲା ନିରଧାରଣ କରିବା ପରେ ପୋଲିସ୍ ଘଟଣାର ପରିକ୍ଷା ଶୁରୁ କରିଛି।	ସମ୍ବଳ ରେ ମାମଲା ରଜୁ କରିବା ପରେ ପୋଲିସ ଘଟଣାର ତଦନ୍ତ ଆରମ୍ଭ କରିଲା।	ଘଟଣାରେ ଏକ ମାମଲା ଦାୟର କରିବା ପରେ ପୁଲିସ ତଦନ୍ତ ଆରମ୍ଭ କରିଛି।	0.9826	0.9983	0.9929
3109	[[0.9206027]]	The film also stars Sonam Kapoor, Dia Mirza, Paresh Rawal, Anushka Sharma, Manisha Koirala, Vicky Kaushal and Jim Sarbh.	ଫିଲ୍ମରେ ସୋନମ କପୁର, ଅନୁଷ୍କା ଶର୍ମା, ଦିୟା ମିର୍ଜା, ପରେଶ ରାୱଲ, ବିକ୍କି କୋଶଲ, ଜିମ୍ ଶରଭ ମଧ୍ୟ ଅଛନ୍ତି ।	0.9206027	True	True	ଚଲଚ୍ଚିତ୍ରରେ ସେମାନଙ୍କ କିନ୍ତୁ ସୋନମ କପୂର, ଡିଆ ମିର୍ଜା, ପରେଷ୍ ରାୱାଲ, ଅନୁଷ୍କା ଶର୍ମା, ମନୀଷା କୋଇରାଲା, ଭିକ୍କି କୌଶଳ ଓ ଜିମ୍ ସର୍ଭ ହେଉଛନ୍ତି।	ଏହି ଫିଲ୍ମରେ ସୋନମ କପୂର, ଦିଆ ମିର୍ଜା, ପାରେଶ ରାୱାଲ, ଅନୁଷ୍କା ଶର୍ମା, ମନୀଷା କୋଇରାଲା, ଭିକି କୌଶଲ ଓ ଜିମ ସର୍ଭ ପ୍ରମୁଖ ଭୂମିକାରେ ଅଭିନୟ କରିଛନ୍ତି।	ଚଳଚ୍ଚିତ୍ରଟି ସୋନମ୍ କପୂର, ଦିଆ ମିର୍ଜା, ପାରେଶ୍ ରାୱଲ୍, ଅନୁଷ୍କା ଶର୍ମା, ମନୀଷା କୋଇରାଲା, ଭିକି କାଉଶାଲ୍ ଏବଂ ଜିମ୍ ସାର୍ଭ୍ ମଧ୍ୟରେ ଅଭିନୟ କରିଛନ୍ତି।	0.9881	0.9797	0.9871
3134	[[0.9124796]]	It is an issue of a serious concern and we should all give utter priority to the safety and security of our Nation.	ଏହା ଏକ ଗମ୍ଭୀର ଚିନ୍ତାର ବିଷୟ ଏବଂ ଆମେ ସମସ୍ତେ ଆମ ଦେଶର ସୁରକ୍ଷା ଏବଂ ନିରାପତ୍ତାକୁ ସମ୍ପୂର୍ଣ୍ଣ ପ୍ରାଥମିକତା ଦେବା ଉଚିତ୍ ।	0.9124796	True	True	ଏହା ଗମ୍ଭୀର ସମ୍ବନ୍ଧର ଏକ ସମସ୍ୟା ଓ ଆମର ଦେଶର ସୁରକ୍ଷା ଓ ଭ୍ୟାଲନ୍ସର ପ୍ରାୟରେ ମୁଁହେଉ ପାଇଁ ପୁରାପୁରି ପ୍ରାୟରେ ଦେବେ.	ଏହା ଗଭୀର ଚିନ୍ତାର ବିଷୟ ଏବଂ ଆମେ ସମ୍ମସ୍ତେ ଆମର ଜାତିର ସୁରକ୍ଷା ଏବଂ ରକ୍ଷାକୁ ସର୍ବୋଚ୍ଚ ପ୍ରାଥମିକତା ଦେବା ଉଚିତ।	ଏହା ଏକ ଗମ୍ଭୀର ଚିନ୍ତାର ବିଷୟ ଏବଂ ଆମର ଦେଶର ସୁରକ୍ଷା ଓ ସୁରକ୍ଷାକୁ ଆମେ ସମସ୍ତେ ଅତ୍ୟଧିକ ପ୍ରାଧାନ୍ୟ ଦେବା ଉଚିତ୍.	0.9643	0.9992	0.9643
3178	[[0.90017706]]	Ministry of Road Transport Highways Shri Nitin Gadkari urges Automobile Companies to diversify to alternate fuel or electricity based public transport He also appealed to the industry to explore waterways as alternate and cheaper means of transport The Union Minister for Road Transport and Highways, Shipping, Water Resources, River Development Ganga Rejuvenation Shri Nitin Gadkari has called the urgent attention of automobile companies towards the need for an efficient public transport system in the country, run on electricity or alternate fuels.	ସଡକ ପରିବହନ ଓ ରାଜପଥ ମନ୍ତ୍ରଣାଳୟ ବିକଳ୍ପ ଜାଳେଣି କିମ୍ବା ବିଦ୍ୟୁତ ଚାଳିତ ସାଧାରଣ ପରିବହନ ବ୍ୟବସ୍ଥା ଉପରେ ଗୁରୁତ୍ୱ ଦେବାକୁ ଅଟୋମୋବାଇଲ କମ୍ପାନୀମାନଙ୍କୁ ନିତିନ ଗଡକରୀଙ୍କ ଆହ୍ୱାନ. ଜଳପଥକୁ ମଧ୍ୟ କମ୍ ଖର୍ଚ୍ଚ ପାଇଁ ବିକଳ୍ପ ପରିବହନ ବ୍ୟବସ୍ଥା ଭାବେ ପସନ୍ଦ କରିବାକୁ ଗଡକରୀଙ୍କ ପରାମର୍ଶ ଦେଶରେ ବିକଳ୍ପ ଜାଳେଣି କିମ୍ବା ବିଦ୍ୟୁତ ଚାଳିତ ତଥା ସୁଦକ୍ଷ ସାଧାରଣ ପରିବହନ ବ୍ୟବସ୍ଥା ପ୍ରତି ଗୁରୁତ୍ୱ ଦେବାକୁ ଅଟୋମୋବାଇଲ କମ୍ପାନୀମାନଙ୍କୁ କେନ୍ଦ୍ର ସଡ଼କ ପରିବହନ ଓ ରାଜମାର୍ଗ, ଜାହାଜ ଚଳାଚଳ, ଜଳସମ୍ପଦ, ନଦୀ ବିକାଶ ଏବଂ ଗଙ୍ଗା ସଂରକ୍ଷଣ ମନ୍ତ୍ରୀ ନିତିନ ଗଡକରୀ ଆହ୍ୱାନ ଦେଇଛନ୍ତି ।	0.90017706	True	True	ରହମାରି ପରିବହନ ଏବଂ ମାର୍ଗ ମନ୍ତ୍ରାଳୟ ଶ୍ରୀ ନିତିନ ଗଡ଼କାରୀ ପ୍ରଦକ୍ଷିଣୀ ପରିଯୋଜନା ଉଦ୍ଦୀପନ କରୁଛନ୍ତି, ଗୃହନିକାୟି କମ୍ପାନିଗୁଡିକରେ ବିକଳ୍ପ ପରିକୃତ ବା ବିଦ୍ୟୁତ୍ ସ୍ଥାନୀୟ ସାର୍ବଜନିକ ପରିବହନ କରିବା ପାଇଁ, ତାହାରୁ ଅଭିନନ୍ଦନ ପ୍ରକାଶ କରିଛନ୍ତି। ତାହାରୁ ସାର୍ବଜନିକ ପରିବହନ ସିଷ୍ଟମରେ କୁଶଳ ଉଦ୍ଦୀପନ କରିବାର ଜୋରଦାର ଆବଶ୍ୟକତାରେ ଅଟକ ଦେଇଛନ୍ତି। ତାହାରେ ବିଦ୍ୟୁତ୍ ବା ବିକଳ୍ପ ଇଉଜ଼ କରାଯାଇବା ଉତ୍ତେଜିତ କରିଛନ୍ତି। ରାଜ୍ୟ ମନ୍ତ୍ରୀ ପରିବହନ ଏବଂ ମାର୍ଗ ମନ୍ତ୍ରାଳୟ, ସମୁଦ୍ରିକ ଏବଂ ଜଳ ସମ୍ପର୍କ, ନଦୀ ଉନ୍ନତି ଆକାଶମାରୀ ଉନ୍ନତି ଏବଂ ଗଙ୍ଗା ପୁନର୍ଜୀବନକରଣ ସମୟାନ୍ତରେ ଶ୍ରୀ ନିତିନ ଗଡ଼କାରୀ ଗଣତନା କରିଛନ୍ତି।	ସଡକ ପରିବହନ ଓ ରାଜପଥ ମନ୍ତ୍ରଣାଳୟର ମନ୍ତ୍ରୀ ଶ୍ରୀ ନିତିନ ଗଡକରୀ ଗଡି଼ବାହନ କମ୍ପାନୀଗୁଡ଼ିକୁ ବିକଳ୍ପ ଇନ୍ଧନ କିମ୍ବା ବିଦ୍ୟୁତ୍ ଆଧାରିତ ସାର୍ବଜନିକ ପରିବହନ ପ୍ରଣାଳୀକୁ ବିବିଧିକରଣ କରିବାକୁ ଅନୁରୋଧ କରିଛନ୍ତି। ସେ ଏହା ସହିତ ଜଳପଥକୁ ବିକଳ୍ପ ଓ ସସ୍ତା ପରିବହନ ମାଧ୍ୟମ ଭାବେ ପରୀକ୍ଷା କରିବାକୁ ଉଦ୍ୟୋଗକୁ ଆହ୍ୱାନ କରିଥିଲେ। ସଡକ ପରିବହନ ଓ ରାଜପଥ, ଜାହାଜ ଚଳାଣ, ଜଳସମ୍ପଦ, ନଦୀ ବିକାଶ ଓ ଗଙ୍ଗା ପୁନର୍ଜୀବନର ସଂଘ ମନ୍ତ୍ରୀ ଶ୍ରୀ ନିତିନ ଗଡକରୀ ଦେଶରେ ବିଦ୍ୟୁତ କିମ୍ବା ବିକଳ୍ପ ଇନ୍ଧନ ଉପରେ ଚାଲିଥିବା ଏକ କାର୍ଯ୍ୟକ୍ଷମ ସାର୍ବଜନିକ ପରିବହନ ପ୍ରଣାଳୀର ଆବଶ୍ୟକତା ପ୍ରତି ଗଡି଼ବାହନ କମ୍ପାନୀମାନଙ୍କର ତତ୍କାଳୀକ ଧ୍ୟାନ ଆକର୍ଷଣ କରିଛନ୍ତି।	ରୋଡ଼ ପରିବହନ ଓ ହାଇୱେଜର ମନ୍ତ୍ରୀ ଶ୍ରୀ ନିତିନ୍ ଗଡ଼କରୀ ଅଟୋମୋବାଇଲ୍ କମ୍ପାନୀଗୁଡ଼ିକୁ ବିକଳ୍ପ ଇନ୍ଧନ କିମ୍ବା ବିଦ୍ୟୁତ୍ ଆଧାରିତ ସାର୍ବଜନୀନ ପରିବହନରେ ଦିବସନ୍ତି । ସେ ଶିଳ୍ପକୁ ଜଳପଥକୁ ଅନ୍ୟ ଓ ସସ୍ତା ପରିବହନର ମାଧ୍ୟମ ଭାବେ ଅନ୍ୱେଷଣ କରିବାକୁ ଆହ୍ୱାନ କରିଛନ୍ତି ।	0.9194	0.9420	0.9326
3269	[[0.90481114]]	Minister of Social Security and Empowerment of Persons with Disabilities Ashok Chandra Panda joined the event as chief guest.	ଏଥିରେ ସାମାଜିକ ସୁରକ୍ଷା ଏବଂ ଭିନ୍ନକ୍ଷମ ସଶକ୍ତିକରଣ ବିଭାଗ ମନ୍ତ୍ରୀ ଅଶୋକ ଚନ୍ଦ୍ର ପଣ୍ଡା ମୁଖ୍ୟ ଅତିଥି ଭାବରେ ଯୋଗ ଦେଇଥିଲେ।	0.90481114	True	True	ସାମାଜିକ ସୁରକ୍ଷା ଓ ଅକ୍ଷମତା ରହିତ ବ୍ୟକ୍ତିଙ୍କ ଉନ୍ନତି ମନ୍ତ୍ରୀ ଅଶୋକ ଚନ୍ଦ୍ର ପଣ୍ଡା ମୁଖ୍ୟ ଅତିଥି ହେଉଛନ୍ତି।	ସମାଜ ସୁରକ୍ଷା ଏବଂ ଅପାଙ୍ଗତା ସହିତ ଜନଙ୍କ ସଶକ୍ତିକରଣ ମନ୍ତ୍ରୀ ଅଶୋକ ଚନ୍ଦ୍ର ପଣ୍ଡା ପ୍ରଧାନ ଅତିଥି ଭାବେ ଉତ୍ସବରେ ଯୋଗ ଦେଲେ।	ଦିବ୍ୟାଙ୍ଗ ବ୍ୟକ୍ତିଙ୍କ ସଶକ୍ତିକରଣ ଏବଂ ସାମାଜିକ ସୁରକ୍ଷା ମନ୍ତ୍ରୀ ଅଶୋକ ଚନ୍ଦ୍ର ପଣ୍ଡା ମୁଖ୍ୟ ଅତିଥି ଭାବେ ଏହି କାର୍ଯ୍ୟକ୍ରମରେ ଯୋଗ ଦେଇଥିଲେ ।	0.9965	0.9992	0.9992
3274	[[0.9168557]]	This feature is available for both Android and iOS users.	ଏହି ଫିଚର୍ ଉଭୟ ଆଣ୍ଡ୍ରଏଡ୍ ଓ ଆଇଓଏସ୍ ୟୁଜର୍ସଙ୍କ ପାଇଁ ରହିଛି। .	0.9168557	True	True	ଏହି ବିଶେଷତା Android ଏବଂ iOS ବ୍ୟବହାରକାରୀମାନଙ୍କୁ ଉପଲବ୍ଧ ଅଛି।	ଏହି ବୈଶିଷ୍ଟ୍ୟ ଏଣ୍ଡ୍ରଏଡ୍ ଏବଂ iOS ଉପଯୋଗକର୍ତ୍ତାମାନଙ୍କ ପାଇଁ ଉପଲବ୍ଧ ଅଟେ।	ଏହି ବୈଶିଷ୍ଟ୍ୟ ଆଣ୍ଡ୍ରଏଡ଼ ଏବଂ ଆଇଓଏସ୍ ବ୍ୟବହାରକାରୀଙ୍କ ପାଇଁ ଉପଲବ୍ଧ ।	0.7367	0.8578	0.9153
3295	[[0.9363675]]	He also mentioned the recent sniper and IED attacks against security forces in Kashmir.	କଶ୍ମୀରରେ ନିରାପତ୍ତା ବଳଙ୍କ ଉପରେ ନିକଟ ଅତୀତରେ ହୋଇଥିବା ସ୍ନିପର୍‌ ଏବଂ ଆଇଇଡି ଆକ୍ରମଣ ସଂକ୍ରାନ୍ତରେ ମଧ୍ୟ ସେ ଉଲ୍ଲେଖ କରିଛି।	0.9363675	True	True	ତାଙ୍କ ଦ୍ବାରା କାଶ୍ମୀରର ନିଜୀ ସୁରକ୍ଷା ବଳରେ ସ୍ନାଇପର ଓ IED ଆକ୍ରମଣ ପାଇଁ ଉଲ୍ଲେଖ କରାଯାଇଛନ୍ତି।	ସେ ମଧ୍ୟ କଶ୍ମୀରରେ ନିରାପତ୍ତା ବଳ ବିରୋଧରେ ସମ୍ପ୍ରତି ହୋଇଥିବା ସ୍ନାଇପର ଏବଂ IED ଆକ୍ରମଣଗୁଡ଼ିକର ଉଲ୍ଲେଖ କଲେ।	ତାଙ୍କରେ କାଶ୍ମୀରରେ ସୁରକ୍ଷା ବାହିନୀମାନଙ୍କ ବିରୁଦ୍ଧରେ ସମ୍ପ୍ରତିକ ସ୍ନାଇପର ଓ ଆଇଇଡି ଆକ୍ରମଣର ଉଲ୍ଲେଖ ମଧ୍ୟ କରିଥିଲେ ।	0.9307	0.9473	0.9935
3298	[[0.90017724]]	Rain and thunderstorm are likely to occur in some places.	କିଛି ସ୍ଥାନରେ ଘଡଘଡି ସହ ବର୍ଷା ହେବାର ସମ୍ଭାବନା ମଧ୍ୟ ରହିଛି ।	0.90017724	True	True	କୁହର୍ଯ୍ୟ ଓ ବଜ୍ରପ୍ରହାର କେତେକ ଠାରୁଠାରେ ଘଟିବାରେ ଯୋଗ୍ୟ ଅଛି।	ଅଳ୍ପ କିଛି ସ୍ଥାନରେ ବର୍ଷା ଏବଂ ଇଲେକ୍ଟ୍ରିକ ଝଡ଼ ହେବାର ସମ୍ଭାବନା ରହିଛି।	କିଛି ସ୍ଥାନରେ ବର୍ଷା ଓ ଗର୍ଜନ ହେବାର ସମ୍ଭାବନା ଅଛି।	0.9956	0.9968	0.9956
3349	[[0.902418]]	He said the farmers' agitation will continue till the time the government does not withdraw the farm laws.	ଯେପର୍ଯ୍ୟନ୍ତ ସରକାର କୃଷି ଆଇନ ପ୍ରତ୍ୟାହାର ନ କରନ୍ତି ସେପର୍ଯ୍ୟନ୍ତ ଆନ୍ଦୋଳନ ଜାରି ରହିବ ବୋଲି କହିଛନ୍ତି।	0.902418	True	True	ସେ କହିଲା, କୃଷକଙ୍କ ଆୟୋଜନ ସରକାର ଖେଣା ଆଇନ୍‌ଗୁଡ଼ିକ ଉଠାନ୍ତୁ ନାହିଁ ପର୍ଯ୍ୟନ୍ତ ଚାଳିବ।	ସେ କହିଥିଲେ ଯେ ଚାଷୀମାନଙ୍କର ଆନ୍ଦୋଳନ ସରକାର ଚାଷି କାନୁନଗୁଡ଼ିକ ପଛକୁ ନେଉ ନାହିଁ ଯାଏଁ ଚାଲି ରହିବ।	ସେ କହିଲେ ଯେ କୃଷକ ଆନ୍ଦୋଳନ ସେହି ସମୟ ପର୍ଯ୍ୟନ୍ତ ଚାଲୁ ରହିବ ଯାଏଁ ସରକାର କୃଷି ଆଇନ ପ୍ରତ୍ୟାହାର କରିନାହିଁ ।	0.9515	0.9988	0.9935
3361	[[0.90944684]]	On getting information about the accident, police team rushed to the spot and with the help of locals started rescue operation.	ଦୁର୍ଘଟଣା ସୂଚନା ମିଳିବା ପରେ ଘଟଣାସ୍ଥଳରେ ପୋଲିସ ପହଞ୍ଚି ସ୍ଥାନୀୟ ଲୋକଙ୍କ ସହାୟତାରେ ଉଦ୍ଧାର କାର୍ଯ୍ୟ ଆରମ୍ଭ କରିଥିଲା ।	0.90944684	True	True	ଦୁର୍ଘଟନା ବିଷୟରେ ସୂଚନା ପାଇଁ, ପୋଲିସ ଦ঳ ଦୁର୍ଘଟନା ସ୍ଥଳକୁ ଦାଗିନ୍‌ତି ଏବଂ ସ୍ଥାନୀୟଙ୍କ ସହାୟତାରେ ଉଦ୍ଧାର ଅଭିଯାନ ଆରମ୍ଭ କରିଛି।	ଦୁର୍ଘଟନା ବିଷୟରେ ସୂଚନା ମିଳିବା ପରେ, ପୁଲିସ ଟୀମ୍ ଘଟଣାସ୍ଥଳୀକୁ ଦୌଡ଼ିଗଲା ଏବଂ ସ୍ଥାନୀୟ ଲୋକମାନଙ୍କ ସହଯୋଗରେ ଉଦ୍ଧାର କାର୍ଯ୍ୟରେ ଲାଗିଗଲା।	ଦୁର୍ଘଟଣା ବିଷୟରେ ସୂଚନା ପାଇବା ପରେ ପୁଲିସ ଦଳ ଘଟଣାସ୍ଥଳକୁ ଆସିଲେ ଏବଂ ସ୍ଥାନୀୟମାନଙ୍କ ସହଯୋଗରେ ଉଦ୍ଧାର ଅଭିଯାନ ଆରମ୍ଭ କଲେ।	0.9732	0.9717	0.9965
3482	[[0.90471345]]	Not just the ruling party, things are also identical for BJP and Congress.	କେବଳ ଶାସକ ଦଳ ନୁହେଁ କଂଗ୍ରେସ ଓ ବିଜେପିରେ ମଧ୍ୟ ସମାନ ସମସ୍ୟା ।	0.90471345	True	True	ମୁଁହେଲାହୁଣାମାନଙ୍କୁ ଅଛି ଅନ୍ୟଥା ଏକ ଦଳ, ବିଜେପି ଓ କଂଗ୍ରେସ୍ ପାର୍ଟୀ ପାଇଁ ଭିନ୍ନନ୍ତି ନୁହେଇ।	କେବଳ ଶାସକ ଦଳ ନୁହେଁ, BJP ଏବଂ କଂଗ୍ରେସ ପାଇଁ ମଧ୍ୟ ପରିସ୍ଥିତି ସମାନ।	ଶାସକ ଦଳ ନୁହେଁ, ବିଜେପି ଓ କଂଗ୍ରେସର ପାଇଁ ବସ୍ତୁତଃ ସମାନ ।	0.9645	0.8662	0.9493
